Frame, x, y, z, roll, pitch, yaw
708,138.14,3.92315,0.00697456,1.14192e-06,-2.28882e-05,0.0250943
709,138.326,3.9312,0.00702103,-8.52211e-06,0.000111699,0.0234425
710,138.629,3.94297,0.00698463,-1.49137e-05,2.6226e-05,0.0232887
711,138.786,3.94839,0.00688782,1.74411e-06,-8.40425e-05,0.0246279
712,139.026,3.95791,0.00696587,-1.27832e-05,-9.85861e-05,0.0247826
713,139.196,3.96493,0.00703667,3.2648e-06,3.05176e-05,0.0240459
714,139.396,3.97249,0.00704285,-2.13053e-06,-0.00012517,0.0247609
715,139.667,3.98372,0.00694038,6.50006e-06,1.80006e-05,0.0237622
716,139.834,3.99036,0.00703476,-2.13053e-06,9.2268e-05,0.0240765
717,140.085,4.00024,0.00701843,5.9545e-06,0.000141501,0.0235278
718,140.241,4.00592,0.00688591,1.78212e-06,-6.02007e-05,0.0245035
719,140.541,4.01772,0.00702949,8.07436e-08,-0.00010395,0.0244947
720,140.744,4.02566,0.00694069,-1.06526e-06,-3.21865e-06,0.0248071
721,140.966,4.03498,0.00702103,5.10311e-06,3.33786e-05,0.023366
722,141.142,4.0415,0.00700653,-1.06526e-05,5.88894e-05,0.0239138
723,141.472,4.05445,0.00704796,-3.19579e-06,1.63317e-05,0.0237366
724,141.604,4.05961,0.00697693,-9.05475e-06,-3.03984e-05,0.0236805
725,141.795,4.06708,0.00696533,1.54209e-05,1.74046e-05,0.0233394
726,142.093,4.07907,0.00700813,5.00318e-06,2.40803e-05,0.0220162
727,142.227,4.08402,0.00698082,-5.85895e-06,4.92334e-05,0.021959
728,142.632,4.09913,0.00691803,4.76741e-06,0.000137448,0.0217183
729,142.828,4.10632,0.00693947,-4.26106e-06,-5.28097e-05,0.0220152
730,143.19,4.11973,0.00704826,-3.72843e-06,3.46899e-05,0.0223854
731,143.36,4.12587,0.00689095,1.04691e-05,3.38554e-05,0.0224509
732,143.614,4.13567,0.0070372,3.24399e-07,2.30074e-05,0.0222091
733,143.773,4.1417,0.00690552,-1.17179e-05,6.28233e-05,0.0221268
734,143.966,4.14913,0.00697235,-1.11853e-05,-0.000166774,0.0212479
735,144.131,4.15529,0.00701653,8.12504e-06,0.000143409,0.0206751
736,144.274,4.16058,0.00693214,-4.79369e-06,-2.14577e-06,0.0201703
737,144.582,4.17115,0.00697418,3.86527e-07,8.40425e-05,0.0206284
738,144.751,4.17718,0.00703423,4.17297e-06,3.18289e-05,0.0206839
739,145.106,4.18976,0.00698471,0,-5.22137e-05,0.020933
740,145.256,4.1953,0.00700279,-4.79369e-06,7.39098e-06,0.0209388
741,145.535,4.20543,0.00697456,6.03577e-06,-9.90629e-05,0.0205305
742,145.677,4.21063,0.00701172,8.7966e-06,8.29697e-05,0.019964
743,145.875,4.21759,0.00700638,-6.92422e-06,-2.14577e-06,0.0197628
744,146.097,4.22516,0.00695152,-1.06526e-06,3.34978e-05,0.0204674
745,146.243,4.23052,0.00699181,2.93235e-06,8.65459e-05,0.0196611
746,146.413,4.23646,0.00702904,4.16978e-06,-2.14577e-06,0.0195983
747,146.639,4.24389,0.00693291,-6.39159e-06,3.8147e-06,0.0207563
748,146.81,4.25026,0.00696663,5.94983e-06,0.000105381,0.0201321
749,147.137,4.26196,0.00705208,-1.5979e-06,0.000152111,0.0195796
750,147.299,4.26799,0.00692879,0,-3.24249e-05,0.0184478
751,147.444,4.27296,0.00699638,7.21904e-06,2.86102e-06,0.0176519
752,147.742,4.28269,0.00695587,-7.45685e-06,5.01871e-05,0.0178352
753,147.892,4.28766,0.00695351,4.79246e-06,-8.36849e-05,0.017899
754,148.125,4.29489,0.00695015,5.91494e-07,4.04119e-05,0.0189396
755,148.251,4.29941,0.00696861,4.01304e-06,7.22408e-05,0.0184653
756,148.456,4.30629,0.00694534,3.57713e-06,4.97103e-05,0.0181759
757,148.575,4.31034,0.00696518,-4.79369e-06,4.25577e-05,0.0179294
758,148.732,4.31554,0.00699959,-1.86421e-05,2.44379e-05,0.017788
759,148.991,4.3241,0.00701942,-2.66316e-06,7.29561e-05,0.0170166
760,149.151,4.3293,0.00690758,3.65215e-07,7.27177e-06,0.0166051
761,149.296,4.33385,0.00703331,-8.52211e-06,7.70092e-05,0.016326
762,149.518,4.34096,0.00695679,2.38101e-06,-3.3021e-05,0.0163553
763,149.675,4.34581,0.00697456,-1.86421e-05,-2.02656e-05,0.0167083
764,149.855,4.35168,0.00704201,-2.66316e-06,6.31809e-06,0.0164231
765,150.053,4.35766,0.006968,1.94802e-06,0.000132084,0.0166952
766,150.208,4.36238,0.00696518,-1.5979e-06,-7.67708e-05,0.0173449
767,150.363,4.3674,0.0070211,6.82984e-07,1.54972e-05,0.0174276
768,150.536,4.37296,0.00701408,7.86432e-06,-2.18153e-05,0.0171937
769,150.711,4.37848,0.00698235,4.44435e-07,0.000149608,0.0178716
770,150.926,4.38554,0.007015,-6.92422e-06,-7.67708e-05,0.0177942
771,151.111,4.39114,0.00698402,-2.07727e-05,-3.73125e-05,0.0184095
772,151.282,4.39708,0.00696777,-2.13053e-06,-9.90629e-05,0.0175524
773,151.495,4.404,0.00699387,-2.13053e-06,-8.40425e-05,0.0176755
774,151.651,4.40913,0.00698173,3.39326e-07,8.47578e-05,0.0179159
775,151.779,4.41317,0.00696197,-7.98948e-06,-0.00011611,0.0183487
776,152.001,4.42055,0.00699852,5.74282e-08,6.65188e-05,0.0182665
777,152.241,4.42876,0.0069548,3.95074e-06,-6.91414e-06,0.0174525
778,152.408,4.43421,0.00700745,2.26386e-06,0.000151157,0.0172277
779,152.616,4.44075,0.00698196,4.08799e-06,-5.96046e-05,0.0168715
780,152.784,4.44656,0.00699989,5.96914e-06,0.000244975,0.0159497
781,152.969,4.45246,0.00695969,-1.06526e-06,0.00011301,0.0150938
782,153.129,4.45762,0.006978,-2.13053e-06,-8.52346e-05,0.0142777
783,153.267,4.46159,0.00693886,2.44792e-06,5.11408e-05,0.0149619
784,153.466,4.46744,0.00700851,-1.06526e-05,-3.83854e-05,0.0151245
785,153.618,4.47194,0.00705238,3.97401e-06,1.39475e-05,0.0152547
786,153.784,4.47721,0.00698128,-2.13053e-06,2.40803e-05,0.0145036
787,153.961,4.48293,0.00698059,-2.66316e-06,8.47578e-05,0.0128558
788,154.1,4.48703,0.00690956,4.52056e-06,-6.49691e-05,0.0124289
789,154.28,4.49185,0.00705299,1.68978e-05,-4.74453e-05,0.0128262
790,154.433,4.4961,0.00698624,4.60804e-06,3.71933e-05,0.0128396
791,154.614,4.5011,0.00696335,2.84399e-06,-1.70469e-05,0.0129546
792,154.808,4.50657,0.00703667,-2.13053e-06,6.75917e-05,0.0126528
793,155.006,4.51225,0.0070163,7.26629e-06,1.49012e-05,0.0118531
794,155.194,4.51736,0.00699661,-1.5979e-06,-6.55651e-05,0.0114428
795,155.361,4.52174,0.00705048,-3.19579e-06,1.71661e-05,0.0110869
796,155.548,4.52641,0.00706772,7.18409e-06,1.33514e-05,0.0120437
797,155.746,4.53154,0.00695412,9.55237e-06,-0.000111818,0.012063
798,155.916,4.53621,0.00704315,1.00099e-05,6.91414e-05,0.0116908
799,156.059,4.54005,0.0070285,1.9869e-06,-4.42266e-05,0.0116198
800,156.258,4.54521,0.00695877,-5.85895e-06,8.51154e-05,0.0115448
801,156.418,4.54967,0.00692368,1.13074e-05,-5.28097e-05,0.0109666
802,156.582,4.55391,0.0069957,-5.85895e-06,-3.08752e-05,0.0106924
803,156.755,4.5583,0.00688965,6.94839e-06,9.57251e-05,0.0106751
804,156.925,4.56257,0.00704628,3.55271e-15,-3.8147e-06,0.0107917
805,157.115,4.56756,0.00697311,1.54042e-05,-2.50339e-05,0.0113425
806,157.325,4.57341,0.00694542,-6.92422e-06,-5.80549e-05,0.010004
807,157.462,4.57691,0.00698341,1.24834e-06,5.94854e-05,0.0100232
808,157.643,4.58168,0.00701202,5.58462e-06,-1.12057e-05,0.0094499
809,157.821,4.58588,0.00701714,1.80732e-06,5.1856e-05,0.0100907
810,157.992,4.59011,0.00695526,-1.22505e-05,4.24385e-05,0.0105605
811,158.328,4.59831,0.00698906,-2.66316e-06,7.24792e-05,0.0125656
812,158.425,4.6011,0.00700699,2.38371e-06,-2.02656e-05,0.0124268
813,158.629,4.60684,0.00706047,-9.05475e-06,1.63317e-05,0.0122578
814,158.767,4.61059,0.00691986,8.58412e-06,-0.000125766,0.0119614
815,158.923,4.61462,0.00705559,-5.85895e-06,-8.78572e-05,0.011962
816,159.061,4.61818,0.00692223,-2.024e-05,3.44515e-05,0.0123666
817,159.255,4.62346,0.00696594,5.75057e-06,2.37226e-05,0.0125226
818,159.453,4.62845,0.00697159,-3.72843e-06,-2.34842e-05,0.0139488
819,159.603,4.63289,0.00698601,-1.012e-05,-8.30889e-05,0.0133844
820,159.739,4.63686,0.00692406,6.12774e-06,5.22137e-05,0.0129694
821,159.916,4.64199,0.00696945,-6.92422e-06,-6.87838e-05,0.012975
822,160.06,4.64581,0.0069648,-1.5979e-06,-4.42266e-05,0.0129393
823,160.231,4.65057,0.00694176,1.27358e-05,1.5974e-05,0.0134287
824,160.378,4.65511,0.00699425,1.45465e-06,-2.563e-05,0.0126122
825,160.511,4.65893,0.00697906,4.06145e-06,0.000162244,0.0128251
826,160.758,4.66553,0.00700218,-6.39159e-06,1.20401e-05,0.0139317
827,160.91,4.66976,0.00694481,6.79969e-06,7.54595e-05,0.0140594
828,161.127,4.67579,0.00699944,5.80564e-06,-4.26769e-05,0.0146387
829,161.316,4.68113,0.00695724,-1.33158e-05,4.92334e-05,0.0150566
830,161.45,4.68509,0.00697685,1.2646e-05,-4.26769e-05,0.0147464
831,161.636,4.69032,0.00698509,-5.32632e-06,2.57492e-05,0.0160924
832,161.795,4.69539,0.00698502,9.68852e-06,-8.09431e-05,0.0155209
833,161.958,4.70029,0.00693695,5.14309e-06,-3.73125e-05,0.0158413
834,162.089,4.70433,0.00695984,-1.06526e-06,6.56843e-05,0.0162969
835,162.255,4.70929,0.00701805,-3.72843e-06,2.37226e-05,0.0166812
836,162.433,4.71482,0.00695343,1.19409e-05,-4.51803e-05,0.0167863
837,162.58,4.7195,0.00689774,2.36014e-06,-4.68492e-05,0.0164017
838,162.774,4.72571,0.00697739,3.15371e-06,8.33273e-05,0.0166562
839,162.937,4.73107,0.00694229,-3.72843e-06,-3.19481e-05,0.0158558
840,163.071,4.73531,0.00702675,-3.19579e-06,4.48227e-05,0.0160002
841,163.218,4.7398,0.006968,-5.32632e-07,-1.5974e-05,0.0167052
842,163.401,4.74578,0.00699539,6.50396e-06,-1.38283e-05,0.0172818
843,163.599,4.752,0.00695587,-9.58738e-06,2.09808e-05,0.0178458
844,163.789,4.75851,0.00707016,5.27821e-06,-2.45571e-05,0.0174701
845,163.915,4.76271,0.00696144,6.51934e-06,2.3365e-05,0.0170857
846,164.076,4.76762,0.0069751,-2.66316e-06,4.35114e-05,0.0182658
847,164.236,4.77308,0.0069635,6.36048e-06,-6.12736e-05,0.0179327
848,164.396,4.77858,0.00701256,2.25343e-06,6.2108e-05,0.0173025
849,164.561,4.78339,0.00701828,-1.33158e-05,-1.70469e-05,0.0183019
850,164.726,4.78905,0.00689865,-1.49137e-05,-5.85318e-05,0.0180985
851,164.903,4.79462,0.00701332,-1.5979e-06,6.29425e-05,0.0190127
852,165.037,4.79937,0.00707069,3.66768e-06,5.29289e-05,0.0183156
853,165.198,4.80447,0.0069561,-3.19579e-06,-6.12736e-05,0.0187431
854,165.375,4.81054,0.00693886,-1.06526e-05,-1.01328e-05,0.0188794
855,165.518,4.81534,0.00702072,-1.06526e-06,-9.42945e-05,0.0189754
856,165.694,4.82143,0.00697807,-4.79369e-06,0.000111699,0.0183445
857,165.853,4.82662,0.00698944,-2.13053e-06,5.06639e-05,0.0185087
858,165.984,4.8308,0.00691406,-5.32632e-06,-5.80549e-05,0.0187865
859,166.13,4.83562,0.00698929,-1.5979e-05,8.30889e-05,0.0199853
860,166.27,4.8406,0.00697914,-1.5979e-06,2.61068e-05,0.0193203
861,166.448,4.84664,0.00700035,5.88517e-06,6.87838e-05,0.0198457
862,166.572,4.85125,0.00697067,6.91282e-06,-0.000113964,0.0193085
863,166.771,4.85856,0.00689705,1.27464e-05,1.46627e-05,0.0175317
864,166.936,4.86389,0.00695877,5.42268e-06,-7.72476e-05,0.0176818
865,167.089,4.86892,0.00695274,8.08053e-06,-3.62396e-05,0.0176065
866,167.17,4.87142,0.00691483,1.7404e-05,-0.000131011,0.0177341
867,167.342,4.87679,0.00694275,1.12092e-06,-6.81877e-05,0.0189023
868,167.481,4.88119,0.00691811,-7.45685e-06,0.000112414,0.020023
869,167.639,4.88674,0.00703461,2.94589e-06,-8.2016e-05,0.0198044
870,167.784,4.89182,0.00702682,3.65542e-07,3.38554e-05,0.0195472
871,167.94,4.89721,0.00691322,-1.38484e-05,-0.000107646,0.0194732
872,168.12,4.90308,0.00702316,6.41429e-06,8.46386e-05,0.0202206
873,168.243,4.90763,0.00692886,5.4816e-07,-5.28097e-05,0.0195253
874,168.397,4.913,0.00702515,2.4341e-05,8.11815e-05,0.0194171
875,168.524,4.91703,0.00690651,-2.27374e-13,-0.000119925,0.0200571
876,168.669,4.92193,0.00697494,-6.92422e-06,1.81198e-05,0.0210981
877,168.798,4.92682,0.00700836,1.30226e-05,1.5974e-05,0.0207018
878,168.927,4.93132,0.00685783,-4.79369e-06,-3.21865e-06,0.0206693
879,169.054,4.93576,0.00701187,2.86074e-06,3.93391e-05,0.020382
880,169.226,4.94137,0.00691208,-4.79369e-06,-6.6638e-05,0.0216784
881,169.325,4.94491,0.0070005,-6.39159e-06,-4.1008e-05,0.0221412
882,169.49,4.95092,0.00698441,3.70225e-07,7.689e-05,0.022332
883,169.624,4.95575,0.00701736,-1.27832e-05,-0.00013423,0.0228881
884,169.795,4.96237,0.00691071,-1.06526e-05,8.76188e-05,0.0224408
885,169.874,4.96527,0.00697693,0,-0.000254035,0.0226263
886,170.037,4.97143,0.00693436,-2.13053e-06,8.58307e-06,0.0227079
887,170.168,4.97648,0.00696037,2.22903e-06,-2.82526e-05,0.0226835
888,170.311,4.98171,0.00697632,2.19048e-06,-0.00010705,0.0230246
889,170.443,4.98695,0.00694817,1.17409e-05,3.68357e-05,0.0220756
890,170.583,4.99237,0.00695503,-1.22505e-05,-6.60419e-05,0.0219423
891,170.716,4.99712,0.00702843,-1.22505e-05,-6.91414e-06,0.0228527
892,170.856,5.00233,0.00697746,6.119e-06,6.24657e-05,0.0228666
893,170.963,5.00636,0.00690079,-4.79369e-06,-3.24249e-05,0.0232019
894,171.086,5.01128,0.00690918,1.40248e-05,-0.000115037,0.022218
895,171.233,5.01657,0.00699043,1.21945e-05,4.88758e-06,0.0224293
896,171.361,5.02103,0.00699234,-4.26106e-06,2.53916e-05,0.0229354
897,171.49,5.02596,0.00693268,-2.66316e-06,9.02414e-05,0.0226274
898,171.615,5.03057,0.00701256,-3.19579e-06,-8.58307e-06,0.0227441
899,171.721,5.03479,0.00696259,4.15115e-06,-0.000132084,0.0223494
900,171.878,5.04062,0.00701347,-2.66316e-06,0.000143766,0.021716
901,171.992,5.04476,0.00701317,-4.79369e-06,-1.65701e-05,0.0216354
902,172.169,5.05126,0.00696037,-6.92422e-06,-4.79221e-05,0.0214857
903,172.268,5.05498,0.00695747,-4.79369e-06,-9.53674e-05,0.0212313
904,172.409,5.0601,0.00700638,6.24771e-06,-2.28882e-05,0.0213192
905,172.612,5.06778,0.00692993,1.25947e-05,3.27826e-05,0.0206146
906,172.764,5.07313,0.00697685,-8.52212e-06,-6.49691e-05,0.0207591
907,172.863,5.07678,0.0069989,0,-0.000126839,0.0207428
908,173.011,5.0819,0.00694298,-5.85895e-06,9.65595e-06,0.0212852
909,173.153,5.08668,0.00698257,7.59856e-06,3.6478e-05,0.0221859
910,173.298,5.09204,0.00697838,-5.85895e-06,4.54187e-05,0.0225797
911,173.442,5.09721,0.0069043,1.24447e-05,8.82149e-06,0.0234544
912,173.598,5.10346,0.00704445,8.93671e-06,3.24249e-05,0.0229587
913,173.723,5.10817,0.00696968,-2.13053e-06,-8.40425e-05,0.0233064
914,173.873,5.11398,0.00694664,1.17162e-05,9.23872e-05,0.0230757
915,173.999,5.11848,0.00702072,-2.13053e-06,-2.45571e-05,0.0239344
916,174.18,5.12586,0.0069326,4.58653e-06,3.40939e-05,0.0229727
917,174.292,5.1302,0.00697693,9.57067e-07,8.22544e-06,0.0220209
918,174.426,5.13516,0.00696602,3.80054e-06,-2.50339e-05,0.022034
919,174.599,5.14193,0.00702522,-1.33158e-05,-1.01328e-05,0.0212258
920,174.729,5.14648,0.00690407,3.26563e-06,7.16448e-05,0.0210685
921,174.88,5.15166,0.00702995,-1.54463e-05,-3.21865e-06,0.0215547
922,175.008,5.15596,0.00699318,3.34926e-06,9.77516e-06,0.0224754
923,175.17,5.16204,0.00694664,2.26203e-06,-1.07288e-06,0.022404
924,175.28,5.16621,0.00702217,6.59264e-06,-0.000108123,0.022315
925,175.421,5.17141,0.00697784,-6.39159e-06,0.000102639,0.0225941
926,175.584,5.17789,0.00688042,3.87018e-06,-5.75781e-05,0.0220781
927,175.737,5.18378,0.00695305,1.71501e-06,-8.30889e-05,0.0217918
928,175.918,5.19009,0.00700829,-2.13053e-06,-2.67029e-05,0.0227905
929,176.03,5.19431,0.00693977,4.87625e-07,4.02927e-05,0.0228089
930,176.19,5.20062,0.00696136,-6.39159e-06,1.78814e-06,0.0223364
931,176.313,5.20538,0.00690742,1.80757e-06,5.17368e-05,0.0219585
932,176.436,5.20996,0.00691612,4.12027e-06,2.30074e-05,0.0221316
933,176.653,5.2179,0.00698303,-1.06526e-06,-8.36849e-05,0.0227629
934,176.803,5.22319,0.00698372,-1.5979e-06,5.62668e-05,0.023677
935,176.93,5.228,0.00693207,1.51738e-05,-2.39611e-05,0.0242717
936,177.039,5.23238,0.00700829,-2.66316e-06,-2.82526e-05,0.0242239
937,177.207,5.23888,0.00688454,-4.79369e-06,-8.40425e-05,0.0240274
938,177.354,5.24436,0.00698051,5.91176e-06,0.000168562,0.0242145
939,177.518,5.25061,0.00703621,-1.06526e-06,-0.000148535,0.0246391
940,177.612,5.25458,0.00695259,-4.26106e-06,-5.54323e-05,0.0238835
941,177.752,5.25977,0.00703339,-3.72843e-06,8.51154e-05,0.0248391
942,177.872,5.26448,0.00702484,1.50109e-06,-3.03984e-05,0.0246701
943,178.01,5.27,0.00693039,-5.32632e-06,-9.9659e-05,0.0245
944,178.128,5.27461,0.00694435,3.31671e-06,-8.63075e-05,0.0247629
945,178.286,5.281,0.00696503,-7.98948e-06,-2.28882e-05,0.0240601
946,178.414,5.2861,0.00697113,-4.26106e-06,9.85861e-05,0.0236824
947,178.524,5.29048,0.00698769,-7.98948e-06,-0.000133753,0.0231557
948,178.66,5.29547,0.00703293,6.99313e-06,-7.89165e-05,0.0235669
949,178.791,5.30055,0.00691849,-7.45685e-06,5.56707e-05,0.0238168
950,178.888,5.30437,0.00705162,2.06362e-06,-0.000157714,0.0235713
951,179.039,5.31029,0.00688904,7.57096e-07,4.35114e-05,0.0232639
952,179.144,5.31455,0.00695488,-5.32632e-07,-0.000133157,0.022277
953,179.272,5.31922,0.00701874,5.2531e-06,3.93391e-05,0.0225476
954,179.408,5.32444,0.0069886,8.80804e-06,-2.02656e-05,0.0222322
955,179.531,5.32914,0.0069175,-1.06526e-06,1.97887e-05,0.0219336
956,179.683,5.33467,0.00696381,7.41119e-06,1.49012e-05,0.0223233
957,179.775,5.33816,0.0069651,1.25158e-05,-6.98566e-05,0.0222177
958,179.934,5.34399,0.00697235,-1.38484e-05,-9.27448e-05,0.0223676
959,180.082,5.34922,0.00694252,3.94936e-06,0.000133514,0.0226756
960,180.191,5.35317,0.00697517,-2.13053e-06,-1.7643e-05,0.0233341
961,180.314,5.35819,0.00697784,-1.22505e-05,1.50204e-05,0.0226747
962,180.423,5.36223,0.00700653,-4.79369e-06,-1.44243e-05,0.0228815
963,180.635,5.37006,0.00702499,-1.27832e-05,-0.000140667,0.0230929
964,180.739,5.37389,0.00694473,-2.13053e-06,-0.00013268,0.0234696
965,180.867,5.37858,0.00695084,-9.05475e-06,0.000182629,0.0242399
966,180.989,5.38347,0.0069841,1.39843e-06,-3.21865e-06,0.023992
967,181.139,5.3893,0.00699409,4.93843e-06,-0.000100732,0.0238941
968,181.276,5.39461,0.00693962,-9.58738e-06,0.000104666,0.024116
969,181.405,5.39974,0.00703682,2.99053e-06,-5.85318e-05,0.0238416
970,181.499,5.40349,0.00695763,-1.81095e-05,6.48498e-05,0.0240725
971,181.624,5.4082,0.00693603,-1.11853e-05,2.28882e-05,0.0244729
972,181.751,5.41316,0.00700127,-5.85895e-06,-2.74181e-06,0.0245147
973,181.854,5.41732,0.00699829,6.67928e-06,1.77622e-05,0.0237692
974,182.02,5.424,0.0070153,9.15172e-06,-7.83205e-05,0.0226496
975,182.122,5.42805,0.00696472,1.45634e-05,-6.87838e-05,0.0215735
976,182.232,5.43238,0.00696648,-5.85895e-06,0.000165582,0.0212528
977,182.328,5.42724,0.00161476,-0.00249485,-0.00327575,0.0209615
978,182.314,5.43391,0.0211187,0.059202,0.00191307,0.0200182
979,182.293,5.43581,-0.0397665,-0.0269064,-0.0209627,0.0210861
980,182.292,5.43449,-0.0356676,-0.0487801,-0.0239253,0.0221527
981,182.293,5.42943,-0.0309459,-0.0352608,-0.0192674,0.0216362
982,182.291,5.43382,-0.0340892,-0.0524712,-0.0240718,0.0217941
983,182.293,5.42068,-0.037301,-0.0468391,-0.023349,0.0215843
984,182.293,5.41499,-0.035046,-0.0435107,-0.0219945,0.0213434
985,182.293,5.41325,-0.0358388,-0.0462676,-0.0230758,0.0216381
986,182.294,5.41008,-0.0367247,-0.0467513,-0.0231642,0.0220557
987,182.294,5.40249,-0.0255844,-0.0307531,-0.0160429,0.0214746
988,182.297,5.3985,-0.0340914,-0.0444679,-0.022753,0.0215641
989,182.294,5.3867,-0.0337803,-0.0419608,-0.0212541,0.0215992
990,182.294,5.38491,-0.0367278,-0.0463816,-0.0231354,0.0214704
991,182.294,5.38378,-0.0356341,-0.0480711,-0.023291,0.0220796
992,182.294,5.37826,-0.0360303,-0.0463992,-0.0229393,0.021769
993,182.293,5.37397,-0.0363679,-0.0478091,-0.023389,0.0213301
994,182.294,5.36804,-0.0371444,-0.0473436,-0.0235913,0.0218468
995,182.294,5.36589,-0.0356105,-0.0476386,-0.023293,0.021699
996,182.294,5.36409,-0.0330081,-0.0462927,-0.0216787,0.0218591
997,182.294,5.34878,-0.0333126,-0.0448136,-0.0216211,0.0223341
998,182.294,5.34422,-0.0331942,-0.0397642,-0.0207236,0.0215952
999,182.297,5.33737,-0.0339585,-0.0419645,-0.0218086,0.0220622
1000,182.295,5.33554,-0.0181491,-0.0287222,-0.0132545,0.0219711
1001,182.295,5.33496,-0.0330997,-0.0522954,-0.0244493,0.0223675
1002,182.301,5.30715,-0.0240135,-0.037509,-0.0170063,0.0215959
1003,182.298,5.30082,-0.0112366,-0.0129621,-0.00744832,0.0205996
1004,182.297,5.30246,-0.0176456,-0.0274465,-0.0137967,0.0203356
1005,182.299,5.30278,-0.0070034,-0.0155427,-0.00699937,0.020205
1006,182.298,5.29761,-0.0376223,-0.0445068,-0.0238672,0.0203036
1007,182.298,5.29603,-0.0344109,-0.0482528,-0.0242848,0.0200316
1008,182.298,5.29119,-0.0293797,-0.0358158,-0.0179949,0.019557
1009,182.299,5.29271,-0.0187301,-0.0290934,-0.014225,0.0193784
1010,182.299,5.2785,-0.0232666,-0.0307265,-0.015,0.0192042
1011,182.299,5.28007,-0.0144059,-0.0284703,-0.0127805,0.0192025
1012,182.299,5.2798,-0.0230465,-0.0355543,-0.0171838,0.0193638
1013,182.299,5.28085,-0.0244929,-0.0303872
